tool	url	doi
sensv	https://github.com/HKU-BAL/SENSV	--
recognizer	https://github.com/iquasere/reCOGnizer	--
yaha	https://github.com/GregoryFaust/yaha	--
trimadap	https://github.com/lh3/trimadap	--
sixgill	https://github.com/dhmay/sixgill	--
damageprofiler	https://github.com/Integrative-Transcriptomics/DamageProfiler	--
r-base	http://www.r-project.org/	--
r-grbase	http://people.math.aau.dk/~sorenh/software/gR/	--
r-goalie	https://github.com/acidgenomics/goalie/	--
clair	https://github.com/HKU-BAL/Clair	--
funannotate	https://github.com/nextgenusfs/funannotate	--
fastutils	https://github.com/haghshenas/fastutils	--
gnali	https://github.com/phac-nml/gnali	--
r-tailfindr	https://github.com/adnaniazi/tailfindr	--
cell-types-analysis	https://github.com/ebi-gene-expression-group/cell-types-analysis	--
deepmased	https://github.com/leylabmpi/DeepMAsED	--
ucsc-bedgraphtobigwig	http://hgdownload.cse.ucsc.edu/admin/exe/	--
ucsc-liftover	http://hgdownload.cse.ucsc.edu/admin/exe/	--
fasta3	http://faculty.virginia.edu/wrpearson/fasta	--
pbbam	https://github.com/PacificBiosciences/pbbam	--
expansionhunter	https://github.com/Illumina/ExpansionHunter	--
primer3-py	https://libnano.github.io/primer3-py/	--
sequana	https://github.com/sequana/sequana/	--
mashtree	https://github.com/lskatz/mashtree	--
hivtrace	https://github.com/veg/hivtrace	--
smallgenomeutilities	https://github.com/cbg-ethz/smallgenomeutilities	--
ushuffle	http://digital.cs.usu.edu/~mjiang/ushuffle/	--
mappy	https://github.com/lh3/minimap2	--
lohhla	https://bitbucket.org/mcgranahanlab/lohhla	--
cannoli	https://github.com/bigdatagenomics/cannoli	--
womtool	https://github.com/broadinstitute/cromwell	--
pyensembl	https://github.com/openvax/pyensembl	--
genomelake	https://github.com/kundajelab/genomelake	--
pbsv	https://github.com/PacificBiosciences/pbbioconda	--
htstream	https://github.com/s4hts/HTStream	--
gvcfgenotyper	https://github.com/Illumina/gvcfgenotyper	--
medpy	https://github.com/loli/medpy	--
cgat-apps	https://github.com/cgat-developers/cgat-apps	--
r-syntactic	https://github.com/acidgenomics/syntactic	--
dnaio	https://github.com/marcelm/dnaio/	--
biobb_structure_manager	https://github.com/bioexcel/BioBB_structure_manager	--
deepac	https://gitlab.com/rki_bioinformatics/DeePaC	--
cesm	https://github.com/ESCOMP/cesm	--
pyrle	https://github.com/endrebak/pyrle	--
bamread	http://github.com/endrebak/bamread	--
entrezpy	https://gitlab.com/ncbipy/entrezpy	--
samplot	https://github.com/jbelyeu/samplot	--
fargene	https://github.com/fannyhb/fargene	--
centrosome	https://github.com/CellProfiler/centrosome	--
spliceai	https://github.com/Illumina/SpliceAI	--
desalt	https://github.com/ydLiu-HIT/	--
cutesv	https://github.com/tjiangHIT/cuteSV	--
refgenie	https://github.com/databio/refgenie/	--
scpred-cli	https://github.com/ebi-gene-expression-group/scPred-cli	--
pybedgraph	https://github.com/TheJacksonLaboratory/pyBedGraph	--
ncbimeta	https://github.com/ktmeaton/NCBImeta	--
libis	https://github.com/Dangertrip/LiBis	--
haslr	https://github.com/vpc-ccg/haslr	--
pyslim	https://github.com/tskit-dev/pyslim	--
isoncorrect	https://github.com/ksahlin/isONcorrect	--
kcounter	http://apcamargo.github.io/kcounter/	--
taxonomy	https://github.com/onecodex/taxonomy/	--
getorganelle	http://github.com/Kinggerm/GetOrganelle	--
phylorank	https://github.com/dparks1134/PhyloRank	--
ddipy	https://github.com/OmicsDI/ddipy	--
lamassemble	https://gitlab.com/mcfrith/lamassemble	--
transindel	https://github.com/cauyrd/transIndel	--
strling	https://github.com/quinlan-lab/STRling	--
tasmanian-mismatch	https://github.com/nebiolabs/tasmanian-mismatch	--
bwread	http://github.com/endrebak/bwread	--
rapifilt	https://github.com/andvides/RAPIFILT	--
haphpipe	https://github.com/gwcbi/haphpipe	--
enano	https://github.com/guilledufort/EnanoFASTQ	--
cnvpytor	https://github.com/abyzovlab/CNVpytor	--
nebulizer	https://github.com/pjbriggs/nebulizer	--
hicstuff	https://github.com/koszullab/hicstuff	--
parent-map	https://github.com/damienmarsic/parent-map	--
bio-ting	https://github.com/FelixMoelder/ting	--
svtk	https://github.com/talkowski-lab/svtk	--
pbipa	https://github.com/PacificBiosciences/pbbioconda	--
ucsc-bigwigcat	http://hgdownload.cse.ucsc.edu/admin/exe/	--
pytabix	https://github.com/slowkow/pytabix	--
avro-python2	https://github.com/apache/avro	--
ngs-disambiguate	https://github.com/AstraZeneca-NGS/disambiguate	--
taxonkit	https://github.com/shenwei356/taxonkit	--
pycoqc	https://github.com/a-slide/pycoQC	--
pauvre	https://github.com/conchoecia/pauvre	--
dedup	https://github.com/apeltzer/dedup	--
r-hemdag	https://github.com/marconotaro/HEMDAG	--
r-qorts	https://github.com/hartleys/QoRTs	--
r-ichorcna	https://github.com/broadinstitute/ichorCNA	--
pbcoretools	https://github.com/PacificBiosciences/pbbioconda	--
r-workflowscriptscommon	https://github.com/ebi-gene-expression-group/workflowscriptscommon	--
evidencemodeler	https://github.com/EVidenceModeler/EVidenceModeler	--
anvio-minimal	https://github.com/merenlab/anvio	--
fpa	https://github.com/natir/yacrd	--
refinem	http://pypi.python.org/pypi/refinem/	--
r-tcr	http://imminfo.github.io/tcr/	--
longshot	https://github.com/pjedge/longshot	--
clusterpicker	https://github.com/emmahodcroft/cluster-picker-and-cluster-matcher	--
flextaxd	https://github.com/FOI-Bioinformatics/flextaxd	--
r-metacoder	https://github.com/grunwaldlab/metacoder	--
rasusa	https://github.com/mbhall88/rasusa	--
r-acidgenerics	https://github.com/acidgenomics/acidgenerics/	--
pubmlst_client	https://github.com/Public-Health-Bioinformatics/pubmlst_client	--
quickmerge	https://github.com/mahulchak/quickmerge	--
r-ddir	https://github.com/OmicsDI/ddiR	--
primedlamp	https://github.com/MatthewHiggins2017/PrimedLAMP/	--
bioconductor-biocinstaller	https://bioconductor.org/packages/BiocInstaller/	--
ucsc-twobitinfo	http://hgdownload.cse.ucsc.edu/admin/exe/	--
alignlib-lite	https://github.com/AndreasHeger/alignlib	--
links	https://github.com/bcgsc/LINKS	--
py2bit	https://github.com/deeptools/py2bit	--
pycluster	http://bonsai.hgc.jp/~mdehoon/software/cluster/index.html	--
pysamstats	https://github.com/alimanfoo/pysamstats	--
python-hppy	https://github.com/veg/hppy	--
python-hyphy-python	https://github.com/veg/hyphy-python	--
pytriangle	https://github.com/pletzer/pytriangle	--
setuptools_cython	http://pypi.python.org/pypi/setuptools_cython/	--
qorts	https://github.com/hartleys/QoRTs	--
bumbershoot	https://github.com/ProteoWizard/pwiz	--
smhasher	http://github.com/phensley/python-smhasher	--
emirge	https://github.com/csmiller/EMIRGE	--
graphclust-wrappers	http://www.bioinf.uni-freiburg.de/Software/GraphClust/	--
starseqr	https://github.com/ExpressionAnalysis/STAR-SEQR	--
python-libsbml	http://sbml.org	--
metameta	https://github.com/pirovc/metameta/	--
maxentpy	https://github.com/kepbod/maxentpy	--
gdc-client	https://github.com/NCI-GDC/gdc-client	--
r-ic10	https://CRAN.R-project.org/package=iC10	--
mykatlas	http://github.com/phelimb/atlas	--
rebaler	https://github.com/rrwick/Rebaler	--
python-edlib	https://github.com/Martinsos/edlib	--
quicksect	https://github.com/brentp/quicksect	--
pipits	https://github.com/hsgweon/pipits	--
r-pma	https://CRAN.R-project.org/package=PMA	--
bam2fastx	https://github.com/PacificBiosciences/bam2fastx	--
pheniqs	http://biosails.github.io/pheniqs	--
nim-falcon	https://github.com/bio-nim/nim-falcon	--
hicmatrix	https://github.com/deeptools/HiCMatrix	--
r-nabor	https://CRAN.R-project.org/package=nabor	--
deeptoolsintervals	https://github.com/deeptools/deeptools_intervals	--
metaquantome	https://github.com/galaxyproteomics/metaquantome	--
r-imputelcmd	https://CRAN.R-project.org/package=imputeLCMD	--
r-rphast	https://github.com/CshlSiepelLab/RPHAST	--
r-rtfbs	http://compgen.cshl.edu/rtfbs	--
r-orqa	https://CRAN.R-project.org/package=orQA	--
r-diffcorr	https://CRAN.R-project.org/package=DiffCorr	--
r-nbpseq	https://CRAN.R-project.org/package=NBPSeq	--
r-isogene	https://CRAN.R-project.org/package=IsoGene	--
albatradis	https://github.com/quadram-institute-bioscience/albatradis	--
sequenza-utils	http://sequenza-utils.readthedocs.org	--
krbalancing	https://github.com/deeptools/Knight-Ruiz-Matrix-balancing-algorithm	--
idba_subasm	https://github.com/abishara/idba	--
sorted_nearest	https://github.com/endrebak/sorted_nearest	--
opencontactcli	https://github.com/galaxyproteomics/OpenContact/tree/master	--
scrublet	https://github.com/allonkleinlab/scrublet	--
vamb	https://github.com/RasmussenLab/vamb	--
refgenieserver	https://github.com/databio/refgenie/	--
pretextmap	https://github.com/wtsi-hpag/PretextMap	--
scvelo	https://github.com/theislab/scvelo	--
firecloud	https://github.com/broadinstitute/fiss	--
rnabloom	https://github.com/bcgsc/RNA-Bloom	--
goetia	https://github.com/camillescott/goetia	--
metamaps	https://github.com/DiltheyLab/MetaMaps	--
cami-amber	https://github.com/CAMI-challenge/AMBER	--
im-pipelines	https://github.com/InformaticsMatters/pipelines	--
bioconductor-rhdf5	https://bioconductor.org/packages/3.11/bioc/html/rhdf5.html	--
gseapy	https://github.com/zqfang/gseapy	--
perl-velvetoptimiser	https://github.com/tseemann/VelvetOptimiser	--
r-xmlrpc	https://r-forge.r-project.org	--
brass	https://github.com/cancerit/BRASS	--
gnu-wget	http://www.gnu.org/software/wget/	--
mztosqlite	https://github.com/jj-umn/mztosqlite	--
vcfkit	https://github.com/AndersenLab/VCF-kit	--
r-mmgenome	https://github.com/MadsAlbertsen/mmgenome	--
pout2mzid	https://github.com/percolator/pout2mzid	--
python-omero	https://www.openmicroscopy.org/	--
mgf-formatter	https://bitbucket.org/galaxyp-applications/mgf-formatter	--
r-metama	https://CRAN.R-project.org/package=metaMA	--
dammit	http://dib-lab.github.io/dammit/	--
nvc	https://github.com/blankenberg/nvc	--
r-stampp	https://CRAN.R-project.org/package=StAMPP	--
r-metalonda	https://github.com/aametwally/MetaLonDA	--
r-phytools	http://github.com/liamrevell/phytools	--
r-lme4qtl	https://CRAN.R-project.org/package=lme4qtl	--
regtools	https://github.com/griffithlab/regtools/	--
phame	https://github.com/LANL-Bioinformatics/PhaME	--
focus	https://edwards.sdsu.edu/FOCUS	--
r-msqrob	https://github.com/statOmics/MSqRob	--
fred2	https://github.com/FRED-2/Fred2/	--
pydemult	https://github.com/jenzopr/pydemult	--
r-pophelper	https://github.com/royfrancis/pophelper	--
r-misha	https://bitbucket.org/tanaylab/misha-package	--
r-umi4c	https://bitbucket.org/tanaylab/umi4cpackage	--
r-mixkernel	https://CRAN.R-project.org/package=mixKernel	--
r-minionqc	https://github.com/roblanf/minion_qc/blob/master/MinIONQC.R	--
r-minems2	https://github.com/adelabriere/mineMS2	--
r-nanopore	https://github.com/sagrudd/nanopoRe	--
pepquery	https://github.com/bzhanglab/PepQuery	--
r-motifbinner	https://github.com/HIVDiversity/MotifBinner2	--
r-mgsz	https://CRAN.R-project.org/package=mGSZ	--
r-metaboanalyst	https://github.com/xia-lab/MetaboAnalystR	--
haplotype-lso	https://github.com/holtgrewe/haplotype-lso	--
quantwiz-iq	https://sourceforge.net/projects/quantwiz/	--
r-velocyto.r	https://github.com/velocyto-team/velocyto.R	--
r-intlim	http://github.com/Mathelab/IntLIM/	--
hail	https://github.com/hail-is/hail	--
cmseq	https://github.com/SegataLab/cmseq	--
upimapi	https://github.com/iquasere/UPIMAPI	--
biokit	http://pypi.python.org/pypi/biokit	--
blast-legacy	http://blast.ncbi.nlm.nih.gov	--
htsbox	https://github.com/lh3/htsbox	--
pronto	http://github.com/althonos/pronto	--
retry_decorator	https://github.com/pnpnpn/retry-decorator	--
r-pore	http://sourceforge.net/projects/rpore/	--
r-sleuth	http://pachterlab.github.io/sleuth	--
snp-pipeline	https://github.com/CFSAN-Biostatistics/snp-pipeline	--
synapseclient	http://synapse.sagebase.org/	--
vawk	https://github.com/cc2qe/vawk	--
epic	http://github.com/endrebak/epic	--
perl-sanger-cgp-vagrent	https://github.com/cancerit/VAGrENT	--
csvtk	https://github.com/shenwei356/csvtk	--
methyldackel	https://github.com/dpryan79/MethylDackel	--
sff2fastq	https://github.com/indraniel/sff2fastq	--
multigps	https://github.com/seqcode/multigps	--
ddrage	https://bitbucket.org/genomeinformatics/rage	--
cgat-report	https://github.com/AndreasHeger/CGATReport	--
fitter	http://github.com/cokelaer/fitter	--
nanomath	https://github.com/wdecoster/nanomath	--
irfinder	https://github.com/williamritchie/IRFinder	--
ebfilter	https://github.com/Genomon-Project/EBFilter	--
validate-fasta-database	https://github.com/caleb-easterly/validate_fasta_database	--
nanolyse	https://github.com/wdecoster/NanoLyse	--
menetools	https://github.com/cfrioux/MeneTools	--
chipseq-greylist	https://github.com/roryk/chipseq-greylist	--
vcfpy	https://github.com/bihealth/vcfpy	--
fcsparser	https://github.com/eyurtsev/fcsparser	--
ectyper	https://github.com/phac-nml/ecoli_serotyping	--
bioconvert	https://github.com/bioconvert/bioconvert	--
nucdiff	https://github.com/uio-cels/NucDiff	--
ephemeris	https://github.com/galaxyproject/ephemeris	--
idr-py	https://github.com/IDR/idr-py	--
mamotif	https://github.com/shao-lab/MAmotif	--
ngs-bits	https://github.com/imgag/ngs-bits	--
deblur	https://github.com/biocore/deblur	--
yacrd	https://github.com/natir/yacrd	--
mob_suite	https://github.com/phac-nml/mob-suite	--
gotree	https://github.com/evolbioinfo/gotree	--
pbcopper	https://github.com/PacificBiosciences/pbcopper	--
plascope	https://github.com/labgem/PlaScope	--
minorseq	https://github.com/PacificBiosciences/pbbioconda	--
cgatcore	https://github.com/cgat-developers/cgat-core	--
tracy	https://github.com/gear-genomics/tracy	--
scprep	https://github.com/KrishnaswamyLab/scprep	--
illumina-utils	https://github.com/meren/illumina-utils	--
tiptoft	https://github.com/andrewjpage/tiptoft	--
rnaquast	http://cab.spbu.ru/software/rnaquast/	--
rgt	http://www.regulatory-genomics.org	--
hmftools-amber	https://github.com/hartwigmedical/hmftools/	--
cromshell	https://github.com/broadinstitute/cromshell	--
sample-sheet	https://github.com/clintval/sample-sheet	--
r-cellassign	https://github.com/Irrationone/cellassign	--
dicey	https://github.com/gear-genomics/dicey	--
fastq_utils	https://github.com/nunofonseca/fastq_utils	--
igor_vdj	https://github.com/qmarcou/IGoR	--
transposcope	https://github.com/FenyoLab/transposcope	--
irida-uploader	https://github.com/phac-nml/irida-uploader	--
sword	https://github.com/rvaser/sword	--
insilicoseq	https://github.com/HadrienG/InSilicoSeq	--
trnanalysis	https://github.com/Acribbs/tRNAnalysis/blob/master/docs/index.rst	--
rsidx	https://github.com/bioforensics/rsidx/	--
circle-map	https://github.com/iprada/Circle-Map	--
wget	https://www.gnu.org/software/wget/	--
cmsip	https://github.com/lijinbio/cmsip	--
cgecore	https://bitbucket.org/genomicepidemiology/cge_core_module	--
scallop	https://github.com/Kingsford-Group/scallop	--
hops	https://github.com/rhuebler/HOPS/	--
kounta	https://github.com/tseemann/kounta	--
atlas-metadata-validator	https://github.com/ebi-gene-expression-group/atlas-metadata-validator	--
xpressplot	https://github.com/XPRESSyourself/XPRESSplot	--
raven-assembler	https://github.com/lbcb-sci/raven	--
protmapper	https://github.com/indralab/protmapper	--
whatsgnu	https://github.com/ahmedmagds/WhatsGNU	--
arcs	https://github.com/bcgsc/arcs	--
croo	https://github.com/ENCODE-DCC/croo	--
nanoplexer	https://github.com/hanyue36/nanoplexer	--
genmap	https://github.com/cpockrandt/genmap	--
rilseq	http://github.com/asafpr/RILseq	--
perl-obogaf-parser	http://metacpan.org/pod/obogaf::parser	--
refgenconf	https://github.com/databio/refgenie/	--
ggd	https://github.com/gogetdata/ggd-cli	--
metaeuk	https://github.com/soedinglab/metaeuk	--
vcontact2	https://bitbucket.org/MAVERICLab/vcontact2	--
minys	https://github.com/cguyomar/MinYS	--
ngsderive	https://github.com/claymcleod/ngsderive	--
famsa	https://github.com/refresh-bio/FAMSA	--
interleafq	https://github.com/quadram-institute-bioscience/interleafq/	--
ltr_retriever	https://github.com/oushujun/LTR_retriever	--
edta	https://github.com/oushujun/EDTA	--
pairsnp	https://github.com/gtonkinhill/pairsnp	--
readucks	https://github.com/artic-network/readucks	--
deepacstrain	https://gitlab.com/rki_bioinformatics/DeePaC	--
deepacvir	https://gitlab.com/rki_bioinformatics/DeePaC	--
sketchy	https://github.com/esteinig/sketchy	--
psass	https://github.com/RomainFeron/PSASS	--
svim-asm	https://github.com/eldariont/svim-asm	--
pybiomart	https://github.com/jrderuiter/pybiomart	--
selectfasta	https://github.com/andvides/selectFasta/	--
minipolish	https://github.com/rrwick/Minipolish	--
eukrep	https://github.com/patrickwest/EukRep	--
bttoxin_scanner	https://github.com/liaochenlanruo/BtToxin_scanner/blob/master/README.md	--
binlorry	https://github.com/rambaut/binlorry	--
itolapi	https://github.com/albertyw/itolapi	--
svjedi	https://github.com/llecompte/SVJedi	--
seqstats	https://github.com/clwgg/seqstats	--
lusstr	https://github.com/bioforensics/lusSTR	--
plasmidid	https://github.com/BU-ISCIII/plasmidID	--
phylodm	https://github.com/aaronmussig/PhyloDM	--
diego	http://www.bioinf.uni-leipzig.de/Software/DIEGO	--
singlem	https://github.com/wwood/singlem	--
mergenotcombined	https://github.com/andvides/mergeNotCombined.git	--
unmerge	https://github.com/andvides/unmerge.git	--
sfld	https://github.com/ebi-pf-team/interproscan	--
perl-bio-phylo-cipres	http://metacpan.org/pod/Bio::Phylo::CIPRES	--
strainseeker	http://bioinfo.ut.ee/strainseeker	--
pydpi	http://cbdd.csu.edu.cn/index	--
mp3treesim	https://algolab.github.io/mp3treesim/	--
pygmes	https://github.com/openpaul/pygmes	--
gifrop	https://github.com/jtrachsel/gifrop	--
bedparse	https://github.com/tleonardi/bedparse	--
ptrimmer	https://github.com/DMU-lilab/pTrimmer	--
opentargets	https://github.com/opentargets/opentargets-py	--
quasildr	https://github.com/jzthree/quasildr	--
