bioconductor-aggregatebiovar	436	RNA-Seq,Transcriptomics,Gene Expression
bioconductor-agilp	61540	
bioconductor-agimicrorna	4226	
bioconductor-agprobe	2351	
bioconductor-ahcytobands	3056	
bioconductor-ahensdbs	2100	
bioconductor-aims	98679	Adult,Aged,Biomarkers, Tumor,Breast Neoplasms,Datasets as Topic,Female,Gene Expression Profiling,Gene Expression Regulation, Neoplastic,Humans,Middle Aged,Receptor, ErbB-2,Receptors, Estrogen,Receptors, Progesterone,Gene expression,Oncology,Statistics and probability,Gene Expression,Transcriptomics
bioconductor-airway	2527	RNA-Seq,Transcriptome,Transcriptomics
bioconductor-aldex2	101095	Gene expression,Statistics and probability,Genomics,Metagenomics,RNA-Seq,Transcriptomics
bioconductor-alevinqc	3069	
bioconductor-all	238139	Ortholog
bioconductor-allelicimbalance	3535	RNA-Seq,Genetics,Transcriptomics,Genomics
bioconductor-allenpvc	836	RNA-Seq,Transcriptomics
bioconductor-allmll	2292	Gene Expression,Transcriptomics
bioconductor-alphabeta	1291	Genomics,Genetics
bioconductor-alpine	147016	Artifacts,Base Composition,Computer Simulation,Models, Genetic,Models, Statistical,RNA,Reproducibility of Results,Sensitivity and Specificity,Sequence Analysis, RNA,Transcription Factors,RNA-seq,Transcriptomics,Systems biology
bioconductor-alpinedata	2263	RNA-Seq,Transcriptomics
bioconductor-alps	1339	Genomics,Genetics
bioconductor-alsace	3501	Clustering
bioconductor-altcdfenvs	28521	Base Sequence,DNA Probes,Databases, Genetic,Gene Expression Profiling,Gene Expression Regulation,Genes,Humans,Oligonucleotide Array Sequence Analysis,Reference Standards,Gene expression,Mapping
bioconductor-alternativesplicingevents.hg19	2422	
bioconductor-alternativesplicingevents.hg38	3210	
bioconductor-amaretto	9938	Clustering,Gene Expression,Transcriptomics
bioconductor-amountain	145063	Molecular interactions, pathways and networks,Gene expression
bioconductor-ampaffyexample	2203	
bioconductor-amplican	10733	
bioconductor-ampliqueso	258	
bioconductor-analysispageserver	13331	
bioconductor-anamir	524	Gene Expression,Transcriptomics
bioconductor-anaquin	2918	
bioconductor-ancombc	440	
bioconductor-aneufinder	17989	Whole genome sequencing,Genomics
bioconductor-aneufinderdata	3308	
bioconductor-anf	2211	Clustering
bioconductor-animalcules	1717	Genomics,Metagenomics
bioconductor-annaffy	88257	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Gene expression
bioconductor-annmap	86814	Alternative Splicing,Animals,Chromosome Mapping,Computer Graphics,Databases, Genetic,Exons,Gene Expression Profiling,Genomics,Humans,Internet,Mice,Oligonucleotide Array Sequence Analysis,Rats,User-Computer Interface,Nucleic acids,Data visualisation
bioconductor-annotate	1174065	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Sequence analysis,Metagenome
bioconductor-annotationdbi	1406259	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data integration and warehousing,Sequence analysis,Proteomics,Ortholog
bioconductor-annotationfilter	234643	
bioconductor-annotationforge	255429	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data integration and warehousing,Database management
bioconductor-annotationfuncs	86117	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data integration and warehousing
bioconductor-annotationhub	265458	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Database management,Informatics,Proteomics
bioconductor-annotationhubdata	27025	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data management,Data architecture, analysis and design,Proteomics
bioconductor-annotationtools	85500	Database Management Systems,Databases, Genetic,Documentation,Gene Expression Profiling,Oligonucleotide Array Sequence Analysis,Programming Languages,Species Specificity,Gene expression,Sequence analysis,Data integration and warehousing,Gene Expression,Ortholog,Transcriptomics
bioconductor-annotatr	6433	Genomics
bioconductor-anopheles.db0	3537	
bioconductor-anota	85390	Gene Expression Regulation,Genome, Human,Genome-Wide Association Study,Humans,Protein Biosynthesis,RNA, Messenger,Ribosomes,Gene transcripts,Transcriptomics,Genomics
bioconductor-anota2seq	2259	Transcriptome,Transcriptomics
bioconductor-antiprofiles	86420	Area Under Curve,Biomarkers, Tumor,Colonic Neoplasms,Gene Expression Profiling,Genetic Variation,Genomics,Humans,Oligonucleotide Array Sequence Analysis,Prognosis,Transcriptome,Gene expression,Genetics,Gene Expression,Transcriptomics
bioconductor-antiprofilesdata	2891	Gene Expression,Transcriptomics
bioconductor-anvil	1307	
bioconductor-anvilbilling	396	
bioconductor-anvilpublish	442	
bioconductor-apalyzer	845	RNA-Seq,Gene Expression,Transcriptomics
bioconductor-apcomplex	39800	Cell Physiological Phenomena,Computer Simulation,Gene Expression Profiling,Gene Expression Regulation,Models, Biological,Protein Interaction Mapping,Proteome,Signal Transduction,Transcription Factors,Proteomics,Proteins,Protein structure analysis,Structural biology,Proteomics experiment
bioconductor-apeglm	69450	Genomics
bioconductor-appreci8r	1373	Genomics
bioconductor-arabidopsis.db0	3537	
bioconductor-aracne.networks	2564	
bioconductor-aroma.light	267801	Calibration,Carbocyanines,DNA,Image Interpretation, Computer-Assisted,Models, Statistical,Nucleic Acid Hybridization,Observer Variation,Oligonucleotide Array Sequence Analysis,RNA,Microarray experiment,Gene expression,Genetics,Genomics
bioconductor-arrayexpress	46472	
bioconductor-arrayexpresshts	8542	RNA-Seq,Transcriptomics
bioconductor-arraymvout	2219	
bioconductor-arrayquality	89251	Data Interpretation, Statistical,Internet,Oligonucleotide Array Sequence Analysis,Quality Control,Computational Biology,Data quality management,Microarray experiment
bioconductor-arrayqualitymetrics	27237	Animals,Computational Biology,Data Interpretation, Statistical,Gene Expression Profiling,Humans,Mice,Oligonucleotide Array Sequence Analysis,Quality Control,Data quality management,Microarray experiment
bioconductor-arraytools	71819	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Gene expression,Data quality management
bioconductor-arraytv	1687	
bioconductor-arrmdata	52410	
bioconductor-arrmnormalization	40973	DNA Methylation,DNA Probes,Epigenesis, Genetic,Humans,Neoplasms,Oligonucleotide Array Sequence Analysis,Computational Biology,Sequencing,Epigenetics,Sequence sites, features and motifs
bioconductor-artms	3157	Proteomics,Mass spectrometry,Clustering
bioconductor-asafe	87154	Gene Frequency,Genetics, Population,Genome, Human,Genome-Wide Association Study,Genotype,Humans,Computational Biology,GWAS study,Population genetics,Genetics,Genomics
bioconductor-aseb	109696	Acetylation,Acetyltransferases,Humans,Internet,Lysine,Protein Interaction Mapping,Protein Processing, Post-Translational,Proteins,Tumor Suppressor Protein p53,User-Computer Interface,Protein sites, features and motifs,Proteomics
bioconductor-asgsca	88707	Adolescent,Child,Computer Simulation,Female,Gene Regulatory Networks,Genes,Genetic Association Studies,Genotype,Health Surveys,Humans,Male,Models, Genetic,Phenotype,Polymorphism, Single Nucleotide,Quebec,Genotype and phenotype,Genetics,Genomics
bioconductor-ashkenazimsonchr21	3877	Genomics,Whole genome sequencing
bioconductor-asics	2317	Metabolomics
bioconductor-asicsdata	2617	Metabolomics
bioconductor-aspediafi	1351	
bioconductor-aspli	87381	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,RNA-Seq,RNA splicing,Transcriptomics
bioconductor-assessorf	2403	Proteomics,Genomics,Genetics
bioconductor-assessorfdata	3970	
bioconductor-asset	3432	
bioconductor-assign	2344	
bioconductor-atacseqqc	54944	Genomics
bioconductor-ath1121501.db	2295	
bioconductor-ath1121501cdf	2411	
bioconductor-ath1121501probe	2314	
bioconductor-atlasrdf	13472	Gene Expression,Transcriptomics
bioconductor-atsnp	6501	
bioconductor-attract	2453	Gene Expression,Transcriptomics
bioconductor-aucell	4146	RNA-Seq,Transcriptomics,Gene Expression
bioconductor-autotuner	1300	Metabolomics
bioconductor-awfisher	5195	
bioconductor-baalchip	44860	Alleles,Allelic Imbalance,Bayes Theorem,Binding Sites,Cell Line, Tumor,Chromatin Immunoprecipitation,DNA Copy Number Variations,Gene Amplification,Genotype,High-Throughput Nucleotide Sequencing,Humans,Neoplasms,Quality Control,Reproducibility of Results,Transcription Factors,Workflow,Computational Biology,Sequencing,ChIP-seq,Data quality management
bioconductor-bac	81343	Bayes Theorem,Chromatin Immunoprecipitation,Chromosome Mapping,Computer Simulation,DNA-Binding Proteins,Data Interpretation, Statistical,Microarray Analysis,Models, Genetic,Pattern Recognition, Automated,Sequence Analysis, DNA,ChIP-seq,DNA binding sites,Sequence analysis
bioconductor-bacon	168207	Age Factors,Bayes Theorem,Bias,Epigenesis, Genetic,Epigenomics,Genome-Wide Association Study,Humans,Meta-Analysis as Topic,Smoking,Transcriptome,Transcriptomics,GWAS study
bioconductor-bader	120679	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,RNA-Seq,Statistics and probability,Transcriptomics
bioconductor-badregionfinder	60933	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Sequence analysis,Nucleic acids,Proteins,Sequence Alignment
bioconductor-bags	17768	
bioconductor-ballgown	195729	Female,Gene Expression Profiling,Gene Expression Regulation,Humans,Male,Quantitative Trait Loci,RNA, Messenger,Transcriptome,Transcriptomics,Gene expression,Gene transcripts
bioconductor-bambu	2145	RNA-Seq,Transcriptomics,Gene Expression
bioconductor-bamsignals	62461	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Sequence analysis,Data visualisation
bioconductor-bandits	10031	Genetics,Genomics
bioconductor-banocc	61688	Genomics,Metagenomics
bioconductor-barley1cdf	2291	
bioconductor-barley1probe	2292	
bioconductor-basecallqc	40658	
bioconductor-basespacer	87898	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Sequence analysis,Data visualisation,Software engineering,Genetics
bioconductor-basic4cseq	201593	Chromosomes,High-Throughput Nucleotide Sequencing,Sequencing,Sequence analysis,Data visualisation
bioconductor-basics	17796	RNA-Seq,Transcriptomics,Gene Expression
bioconductor-basicstarrseq	4290	Genomics
bioconductor-basilisk	1215	
bioconductor-basilisk.utils	1177	
bioconductor-batchelor	12393	Transcriptomics
bioconductor-batchqc	42396	Computational Biology,Genome,Genomics,Humans,User-Computer Interface,Sequencing,Microarray experiment,Data quality management
bioconductor-bayesknockdown	2200	
bioconductor-bayespeak	87064	Bayes Theorem,Binding Sites,Biotechnology,Chromatin Immunoprecipitation,DNA,Data Interpretation, Statistical,Databases, Nucleic Acid,Humans,Markov Chains,Models, Statistical,Sequence Analysis, DNA,Transcription Factors,ChIP-seq,DNA binding sites,Nucleic acid sites, features and motifs
bioconductor-bayesspace	533	Clustering,Transcriptomics,Gene Expression,Transcriptome
bioconductor-baynorm	17589	RNA-Seq,Transcriptomics
bioconductor-bayseq	89564	Arabidopsis,Base Sequence,Bayes Theorem,Gene Expression Profiling,RNA, Plant,Research Design,Sequencing,Gene expression
bioconductor-bbcanalyzer	86489	DNA Mutational Analysis,High-Throughput Nucleotide Sequencing,Humans,Mutation,Sequence Alignment,Sequence analysis,Data visualisation
bioconductor-bcellviper	2259	
bioconductor-bcrank	102975	Alleles,Binding Sites,Chromatin Immunoprecipitation,Genotype,Humans,Oligonucleotide Array Sequence Analysis,Polymorphism, Single Nucleotide,Regulatory Elements, Transcriptional,Sequence Analysis, DNA,Transcription Factors,Transcription, Genetic,Upstream Stimulatory Factors,Transcription factors and regulatory sites
bioconductor-bcseq	17576	
bioconductor-bdmmacorrect	18022	
bioconductor-beachmat	93392	
bioconductor-beadarray	77340	Databases, Genetic,Image Interpretation, Computer-Assisted,In Situ Hybridization, Fluorescence,Microspheres,Oligonucleotide Array Sequence Analysis,Programming Languages,Sequence Analysis, DNA,Data management,Data quality management,Imaging
bioconductor-beadarrayexampledata	2224	
bioconductor-beadarraysnp	85349	Databases, Genetic,Image Interpretation, Computer-Assisted,In Situ Hybridization, Fluorescence,Microspheres,Oligonucleotide Array Sequence Analysis,Programming Languages,Sequence Analysis, DNA,Sequencing,DNA polymorphism,Sequence analysis
bioconductor-beadarrayusecases	2229	
bioconductor-beaddatapackr	82989	Imaging,Data architecture, analysis and design
bioconductor-bearscc	2238	Clustering,RNA-Seq,Transcriptomics
bioconductor-beat	98790	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Epigenetics,Genetics
bioconductor-beclear	100647	Computer Simulation,DNA Methylation,Databases, Genetic,Genetic Predisposition to Disease,Genome, Human,Genomics,Humans,Internet,Models, Genetic,Neoplasms,Reproducibility of Results,Computational Biology,Epigenetics,Data quality management
bioconductor-benchmarkfdrdata2019	1226	
bioconductor-beta7	5157	Gene Expression,Transcriptomics
bioconductor-bgafun	73546	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Proteins,Sequence analysis
bioconductor-bgeecall	1086	RNA-Seq,Gene Expression,Transcriptomics
bioconductor-bgeedb	118732	Gene expression,Ontology and terminology,Mapping,Gene Expression,Transcriptomics
bioconductor-bgmix	84492	Animals,Bayes Theorem,Computer Simulation,Gene Expression Profiling,Mice,Models, Genetic,Gene expression,Genetics,Statistics and probability,Gene Expression,Transcriptomics,Genomics
bioconductor-bgx	6	
bioconductor-bhc	107420	Arabidopsis,Bayes Theorem,Cluster Analysis,Gene Expression Profiling,Oligonucleotide Array Sequence Analysis,Software Design,Time Factors,Statistics and probability,Clustering
bioconductor-bicare	100322	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Data management,Informatics,Clustering
bioconductor-bifet	2255	Genetics,Genomics
bioconductor-biggr	120	Metabolomics
bioconductor-bigmelon	2299	
bioconductor-bigmemoryextras	3335	
bioconductor-bigpint	1736	Clustering,RNA-Seq,Transcriptomics
bioconductor-bioassayr	2523	Proteomics,Metabolomics
bioconductor-biobase	4138315	Computational Biology,Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Statistics and probability,Data management,Proteomics,Metagenome
bioconductor-biobroom	2345	Proteomics
bioconductor-biobtreer	1056	
bioconductor-biocancer	2369	
bioconductor-bioccasestudies	3734	
bioconductor-bioccheck	2589	
bioconductor-biocdockermanager	1046	
bioconductor-biocfilecache	95594	Genomics,Transcriptome,Transcriptomics
bioconductor-biocgenerics	4007489	Computational Biology,Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Sequencing,Gene expression,Metagenome
bioconductor-biocgraph	40251	Gene Expression Profiling,Genomics,High-Throughput Screening Assays,Programming Languages,User-Computer Interface,Computational Biology,Sequence analysis,Gene expression
